"","CUST_ID","BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE","Monthly_Avg_PURCHASES","Monthly_CASH_ADVANCE","LIMIT_USAGE","MIN_PAYMENTS_RATIO"
"2943","C13028",1061.439,1,0,0,0,137.7575,0,0,0,0.083333,1,0,1200,446.2657,238.9619,0,12,NA,137.758,0.8845326,1.867518
"2944","C13029",1579.729,1,0,0,0,124.9413,0,0,0,0.083333,1,0,1800,464.3057,482.6661,0,12,NA,124.9418,0.8776271,0.9619604
"2945","C13031",6.149295,0.181818,169.01,0,169.01,0,0.25,0,0.25,0,0,3,10000,731.8525,128.5258,0.666667,12,56.33667,NA,0.0006149295,5.694206
"2946","C13032",2848.735,1,95.67,95.67,0,272.5594,0.083333,0.083333,0,0.083333,1,1,5500,679.1383,892.5998,0,12,95.67038,272.5605,0.5179519,0.7608541
"2947","C13033",32.21558,1,0,0,0,758.1231,0,0,0,0.083333,3,0,7500,838.6526,216.5819,0.083333,12,NA,758.1262,0.004295411,3.872219
"2948","C13034",5823.908,1,0,0,0,3225.843,0,0,0,0.666667,24,0,9500,1214.067,1515.024,0,12,NA,403.2301,0.6130429,0.8013518
"2949","C13035",978.5673,1,1401.54,0,1401.54,0,1,0,1,0,0,14,4500,1769.182,302.2849,0,12,116.795,NA,0.2174594,5.852697
"2950","C13036",1588.448,1,825.96,825.96,0,913.9471,0.333333,0.333333,0,0.166667,4,4,4000,258.5572,308.8125,0,6,412.9804,913.9453,0.3971119,0.8372628
"2951","C13037",1530.884,1,964.67,964.67,0,0,0.3,0.3,0,0,0,10,3000,288.3666,605.9219,0,10,321.5567,NA,0.5102945,0.4759137
"2952","C13038",180.2308,0.818182,1653.91,997.1,656.81,0,0.75,0.666667,0.583333,0,0,35,11500,1785.782,159.468,0.555556,12,183.7678,NA,0.01567224,11.19838
"2953","C13039",256.1826,0.181818,111.39,111.39,0,0,0.166667,0.166667,0,0,0,4,10000,16842.39,751.6834,0.333333,12,55.69489,NA,0.02561826,22.40623
"2954","C13040",1794.484,1,197.7,197.7,0,271.9003,0.25,0.25,0,0.083333,1,3,1950,587.2646,630.1176,0,12,65.9,271.9013,0.9202483,0.931992
"2955","C13041",1103.988,1,0,0,0,2070.856,0,0,0,0.666667,13,0,6500,333.0504,283.5644,0,12,NA,258.8569,0.1698443,1.174514
"2956","C13042",1783.623,1,0,0,0,99.51649,0,0,0,0.083333,1,0,2000,453.7675,509.4101,0,12,NA,99.51689,0.8918113,0.8907706
"2957","C13043",3560.734,1,0,0,0,1466.124,0,0,0,0.083333,3,0,4000,886.1167,1055.468,0,12,NA,1466.13,0.8901835,0.8395488
"2958","C13044",4751.341,1,309.86,0,309.86,0,0.5,0,0.5,0,0,5,8600,5883.427,1488.472,0,12,51.64333,NA,0.5524815,3.952662
"2959","C13045",33.66379,1,585.6,0,585.6,0,1,0,1,0,0,12,1000,578.7861,191.9144,0.916667,12,48.8,NA,0.03366379,3.015855
"2960","C13046",124.7398,1,1004.3,0,1004.3,0,0.916667,0,0.833333,0,0,11,4000,970.9814,179.4545,1,12,91.29997,NA,0.03118496,5.410738
"2961","C13047",2786.494,1,0,0,0,1547.269,0,0,0,0.25,5,0,8000,837.8441,916.4167,0,12,NA,515.7562,0.3483118,0.914261
"2962","C13048",6538.065,1,1554.42,193.1,1361.32,1329.288,1,0.166667,1,0.5,10,69,7500,1213.586,2575.139,0,12,129.535,221.548,0.871742,0.4712703
"2963","C13049",4360.032,1,0,0,0,655.6693,0,0,0,0.833333,11,0,4500,1345.389,1263.872,0,12,NA,65.56695,0.9688961,1.064498
"2964","C13050",1013.233,0.909091,0,0,0,603.491,0,0,0,0.272727,3,0,1200,535.7267,206.5917,0,11,NA,201.1639,0.8443609,2.593166
"2965","C13051",7215.745,1,0,0,0,3682.383,0,0,0,0.75,14,0,12000,1946.227,1782.085,0,12,NA,409.1536,0.6013121,1.092107
"2966","C13052",2320.402,1,436,0,436,3298.084,0.5,0,0.416667,0.25,4,6,4000,4664.822,858.0928,0.083333,12,72.66667,1099.361,0.5801005,5.436268
"2967","C13053",8791.161,1,0,0,0,3706.755,0,0,0,0.333333,4,0,12000,2244.628,2916.279,0,12,NA,926.6897,0.7325968,0.7696889
"2968","C13054",22.72098,0.545455,853.75,123.5,730.25,0,0.583333,0.166667,0.333333,0,0,8,6000,594.2051,45.49265,0,12,121.9644,NA,0.003786829,13.06156
"2969","C13056",1083.788,1,110,110,0,342.0273,0.083333,0.083333,0,0.333333,7,1,1200,504.4346,438.7526,0,12,110.0004,85.50692,0.9031565,1.149702
"2970","C13057",3.744802,0.272727,154.5,154.5,0,0,0.083333,0.083333,0,0,0,1,3800,178.8976,30.22928,0,12,154.5006,NA,0.0009854742,5.918023
"2971","C13058",5968.583,1,22381.97,19150.02,3231.95,0,1,1,0.583333,0,0,87,14500,20343.29,1966.192,0,12,1865.164,NA,0.4116264,10.34654
"2972","C13059",2249.367,1,902.43,902.43,0,0,0.5,0.5,0,0,0,10,2500,789.2984,705.4669,0,12,150.405,NA,0.8997468,1.118831
"2973","C13060",326.6487,1,1086.16,188,898.16,0,1,0.166667,1,0,0,17,7000,2579.974,191.8728,0.666667,12,90.51333,NA,0.0466641,13.44627
"2974","C13061",3481.401,1,188,188,0,2747.982,0.166667,0.166667,0,0.416667,10,2,8500,844.5911,1063.697,0,12,93.99981,549.5961,0.4095766,0.7940148
"2975","C13062",2237.238,1,120,120,0,0,0.125,0.125,0,0,0,1,2500,343.103,712.9864,0,8,120,NA,0.8948952,0.4812195
"2976","C13063",1611.72,1,955.59,873.85,81.74,0,0.916667,0.916667,0.083333,0,0,19,5000,703.2201,457.0134,0,12,86.87179,NA,0.3223441,1.53873
"2977","C13064",3294.951,1,2923.07,2762,161.07,3801.851,1,0.916667,0.583333,0.166667,2,35,13000,6320.791,1002.947,0,12,243.5892,1900.922,0.2534578,6.302219
"2978","C13065",1436.784,1,258.86,25.52,233.34,143.2286,0.666667,0.083333,0.666667,0.083333,1,13,1500,662.3964,404.7682,0,12,32.35748,143.2292,0.9578559,1.636483
"2979","C13066",78.44322,1,1367.73,0,1367.73,0,1,0,1,0,0,58,6000,1229.148,164.4234,1,12,113.9775,NA,0.01307387,7.475502
"2980","C13067",3586.66,1,342,177,165,5409.096,0.333333,0.166667,0.166667,0.416667,18,5,6000,5949.072,1315.504,0,12,85.50009,1081.818,0.5977767,4.522275
"2981","C13068",1119.464,1,0,0,0,748.2417,0,0,0,0.25,4,0,3000,1951.117,334.3012,0,12,NA,249.4139,0.3731547,5.836404
"2982","C13069",190.8728,0.545455,3011.36,0,3011.36,0,0.5,0,0.416667,0,0,6,7500,2543.018,70.91527,0.3,12,501.8933,NA,0.02544971,35.85995
"2983","C13070",4881.396,0.909091,849.78,849.78,0,0,0.454545,0.454545,0,0,0,7,11500,1097.472,1314.593,0,11,169.9562,NA,0.4244692,0.8348374
"2984","C13071",891.1116,0.909091,698.99,0,698.99,1208.995,0.545455,0,0.454545,0.363636,13,6,1500,2152.768,371.9137,0.125,11,116.4982,302.249,0.5940744,5.788353
"2985","C13072",124.7325,0.818182,301.07,301.07,0,0,0.083333,0.083333,0,0,0,1,5000,732.9519,133.935,0,12,301.0712,NA,0.02494651,5.472445
"2986","C13073",1820.217,1,4877.66,2341.16,2536.5,0,1,1,1,0,0,154,4500,1297.995,408.2934,0.166667,12,406.4717,NA,0.4044926,3.179073
"2987","C13074",212.0802,1,618,333,285,0,0.5,0.083333,0.333333,0,0,7,6000,378.3833,169.3416,0,12,103,NA,0.0353467,2.234438
"2988","C13076",2135.406,1,1600.09,1425.13,174.96,78.60012,0.833333,0.666667,0.25,0.083333,1,28,2500,699.8183,976.9968,0,12,160.0091,78.60044,0.8541624,0.7162954
"2989","C13077",523.3296,1,5819.46,4646.02,1173.44,0,1,1,1,0,0,114,6000,5279.914,194.4331,0.916667,12,484.955,NA,0.0872216,27.15543
"2990","C13078",2655.716,1,0,0,0,2179.449,0,0,0,0.416667,7,0,3000,893.5865,637.351,0,12,NA,435.8895,0.8852385,1.402032
"2991","C13079",17.41507,0.727273,147.7,0,147.7,0,0.666667,0,0.666667,0,0,14,4000,177.0881,127.7991,0.181818,12,18.46249,NA,0.004353767,1.385676
"2992","C13080",347.5773,0.857143,26.8,26.8,0,470.8465,0.142857,0.142857,0,0.428571,11,1,500,28.65486,256.5225,0,7,26.80003,156.949,0.6951546,0.1117051
"2993","C13081",2201.534,1,0,0,0,2719.783,0,0,0,0.166667,4,0,3000,3436.911,711.8945,0.083333,12,NA,1359.889,0.7338446,4.827838
"2994","C13082",169.8503,1,1693.03,39,1654.03,0,1,0.083333,0.916667,0,0,15,4000,1382.623,181.7732,0.454545,12,141.0858,NA,0.04246258,7.606305
"2995","C13083",1584.358,1,0,0,0,440.6929,0,0,0,0.083333,1,0,4000,805.2646,452.0848,0,12,NA,440.6947,0.3960896,1.781225
"2996","C13084",5030.928,1,99,99,0,2999.769,0.166667,0.166667,0,0.583333,10,2,6000,1144.381,1143.067,0,12,49.4999,428.5387,0.838488,1.00115
"2997","C13085",982.1653,1,435.72,45.65,390.07,0,0.5,0.083333,0.5,0,0,20,2300,917.5246,1319.509,0,12,72.62,NA,0.4270284,0.6953533
"2998","C13086",233.3769,1,1178.12,901.5,276.62,0,1,0.25,1,0,0,28,6000,1098.39,177.3231,0,12,98.17667,NA,0.03889615,6.194287
"2999","C13087",1201.15,1,851.21,260.45,590.76,0,0.833333,0.25,0.75,0,0,21,3600,978.57,362.8366,0,12,85.12103,NA,0.3336527,2.696999
"3000","C13088",36.608,0.545455,224.4,224.4,0,0,0.166667,0.166667,0,0,0,2,2100,372.0934,151.08,0,12,112.1998,NA,0.01743238,2.462889
"3001","C13089",2380.291,1,1433.2,487.74,945.46,254.4506,0.666667,0.416667,0.583333,0.166667,3,33,7000,1877.023,616.4302,0,12,179.1499,127.2251,0.3400416,3.044989
"3002","C13090",198.3776,0.636364,0,0,0,3882.684,0,0,0,0.25,7,0,9000,6200.551,114.2311,0.5,12,NA,1294.228,0.02204195,54.28077
"3003","C13091",27.58591,0.090909,0,0,0,1209.37,0,0,0,0.083333,1,0,11000,14176.75,46.57305,0,12,NA,1209.375,0.00250781,304.3981
"3004","C13092",1369.97,1,1770,1770,0,460.4842,0.166667,0.166667,0,0.083333,1,2,1800,1692.525,365.7832,0,12,884.9982,460.486,0.7610944,4.627127
"3005","C13093",100.0376,1,414.48,0,414.48,0,1,0,1,0,0,12,1000,234.6198,144.3626,0,12,34.54,NA,0.1000376,1.625212
"3006","C13094",1412.593,1,1278.5,1278.5,0,0,0.166667,0.166667,0,0,0,6,10500,1296.773,327.4249,0,12,639.2487,NA,0.1345327,3.96052
"3007","C13095",3473.463,1,1182.95,718.75,464.2,0,1,0.583333,1,0,0,36,6000,955.6678,1243.191,0,12,98.57917,NA,0.5789105,0.7687216
"3008","C13096",411.8946,1,2948.1,2706.59,241.51,0,0.916667,0.916667,0.5,0,0,22,4000,2520.36,185.9839,0.333333,12,268.009,NA,0.1029736,13.5515
"3009","C13097",3380.99,1,984.31,984.31,0,508.1576,1,1,0,0.25,4,12,3800,1694.782,2591.17,0,12,82.02583,169.3859,0.8897343,0.6540603
"3010","C13098",381.9595,0.545455,1013.6,1013.6,0,476.7473,0.166667,0.166667,0,0.083333,1,12,3500,2246.429,103.6016,0,12,506.799,476.7492,0.1091313,21.68334
"3011","C13099",449.4562,1,3597.02,2833.13,763.89,0,1,1,1,0,0,65,2000,3901.786,177.5406,0.25,12,299.7517,NA,0.2247281,21.97687
"3012","C13100",1134.83,1,833.98,833.98,0,0,1,1,0,0,0,11,7500,285.2311,184.1315,0,8,104.2475,NA,0.1513107,1.549062
"3013","C13101",1358.798,1,0,0,0,174.3698,0,0,0,0.166667,2,0,1500,337.0741,294.1786,0,12,NA,87.18471,0.9058656,1.145814
"3014","C13102",177.551,1,2188.88,101,2087.88,0,1,0.166667,1,0,0,48,7500,2372.215,188.1383,0.333333,12,182.4067,NA,0.02367346,12.60889
"3015","C13103",1310.84,1,646.28,422.17,224.11,2350.427,0.666667,0.333333,0.5,0.416667,17,15,1500,1758.38,908.4701,0,12,80.78496,470.0851,0.873893,1.93554
"3016","C13104",1088.568,1,436.8,150,286.8,0,1,0.166667,1,0,0,16,1000,363.1257,1618.006,0,12,36.4,NA,1.088568,0.2244279
"3017","C13105",341.2333,1,277.06,0,277.06,0,0.583333,0,0.5,0,0,7,2800,2859.947,2595.876,0.75,12,39.58002,NA,0.121869,1.101727
"3018","C13106",1289.327,1,892,563,329,0,0.583333,0.25,0.25,0,0,14,3500,655.1436,360.6369,0,12,127.4286,NA,0.3683793,1.81663
"3019","C13107",597.2977,0.636364,689.67,228.87,460.8,73.693,0.666667,0.25,0.666667,0.083333,1,15,3511.111,2327.014,246.4953,0.125,12,86.20871,73.6933,0.1701164,9.440401
"3020","C13108",894.0819,1,1901.71,1853.11,48.6,206.6188,0.666667,0.666667,0.416667,0.083333,1,33,1500,947.1301,220.7453,0,12,237.7136,206.6196,0.5960546,4.290602
"3021","C13109",1492.035,1,2429.23,1680.7,748.53,0,1,0.166667,1,0,0,44,7000,4373.664,373.9884,0,12,202.4358,NA,0.2131479,11.69465
"3022","C13110",112.5147,0.6,459.51,274.65,184.86,0,0.5,0.2,0.3,0,0,13,1200,211.6256,103.2973,0,10,91.902,NA,0.09376222,2.048703
"3023","C13111",795.402,1,3408.01,3408.01,0,0,0.916667,0.916667,0,0,0,11,5000,5797.06,242.4101,0.083333,12,309.819,NA,0.1590804,23.91427
"3024","C13112",1987.475,1,2254.03,1607.39,646.64,988.5181,0.75,0.416667,0.75,0.083333,1,30,3000,898.7518,862.9816,0,12,250.4478,988.5221,0.6624915,1.04145
"3025","C13113",6995.302,1,999.77,0,999.77,6507.113,0.75,0,0.75,0.583333,16,14,8000,2863.397,2553.534,0,12,111.0856,929.5882,0.8744128,1.121347
"3026","C13114",72.51807,1,525,0,525,0,1,0,1,0,0,12,1000,553.4725,181.0298,0.4,12,43.75,NA,0.07251808,3.057355
"3027","C13115",541.6131,1,554.79,554.79,0,468.6017,0.916667,0.916667,0,0.25,5,12,7000,2500.847,226.7818,0.416667,12,50.43544,156.2006,0.07737329,11.02755
"3028","C13116",1919.443,1,0,0,0,5427.83,0,0,0,0.333333,7,0,5500,2936.557,626.7719,0,12,NA,1356.959,0.3489896,4.685208
"3029","C13117",60.83792,1,387.42,0,387.42,0,0.916667,0,0.916667,0,0,11,1500,347.6377,172.2347,0.363636,12,35.21999,NA,0.04055862,2.018396
"3030","C13118",33.95452,0.454545,158,0,158,0,0.333333,0,0.25,0,0,4,1200,178.1165,64.69573,0,12,39.50004,NA,0.02829544,2.753142
"3031","C13119",491.9153,1,4527.64,4327.31,200.33,0,1,1,0.333333,0,0,49,2300,4139.308,287.8051,0.090909,12,377.3033,NA,0.2138762,14.38233
"3032","C13120",733.9887,1,83.47,83.47,0,0,0.083333,0.083333,0,0,0,1,9000,195.1703,219.0569,0,12,83.47033,NA,0.0815543,0.8909572
"3033","C13121",5606.778,1,283.88,124.88,159,3637.857,0.416667,0.166667,0.166667,0.333333,10,6,14500,12124.64,1923.472,0.083333,12,56.77595,909.4652,0.3866743,6.303516
"3034","C13122",408.3103,1,0,0,0,777.9128,0,0,0,0.333333,10,0,1500,1488.833,193.2986,0.083333,12,NA,194.4784,0.2722069,7.702245
"3035","C13123",580.6493,0.636364,0,0,0,1133.583,0,0,0,0.25,4,0,1200,215.0251,291.8477,0,12,NA,377.8609,0.4838744,0.7367717
"3036","C13124",2709.1,1,354.92,354.92,0,340.8216,0.25,0.25,0,0.416667,6,3,8500,997.9292,642.6226,0,12,118.3067,68.16427,0.3187176,1.552901
"3037","C13125",3821.413,1,197,80.5,116.5,3926.685,0.833333,0.083333,0.75,0.333333,11,11,7000,700.1517,1540.518,0,12,19.70001,981.6722,0.5459162,0.454491
"3038","C13126",1224.954,1,0,0,0,292.3856,0,0,0,0.083333,1,0,1400,350.0788,566.0021,0,12,NA,292.3867,0.8749674,0.6185116
"3039","C13127",3846.743,1,0,0,0,1932.461,0,0,0,1.5,18,0,5600,496.2458,538.3469,0,6,NA,214.7179,0.6869183,0.9217957
"3040","C13128",5500.316,1,0,0,0,4930.998,0,0,0,0.166667,6,0,9000,10036.8,1915.073,0.083333,12,NA,2465.494,0.6111462,5.240953
"3041","C13129",364.5162,1,0,0,0,720.2513,0,0,0,0.2,2,0,6500,94.93254,158.6392,0,10,NA,360.1257,0.05607942,0.598418
"3042","C13130",688.9933,1,803.57,0,803.57,0,1,0,1,0,0,53,2000,253.7699,195.3623,0,12,66.96417,NA,0.3444966,1.298971
"3043","C13131",3781.054,1,764.19,0,764.19,279.1382,0.666667,0,0.666667,0.166667,3,29,7000,1640.239,2951.847,0,12,95.5237,139.5688,0.5401505,0.5556652
"3044","C13132",1394.445,1,0,0,0,279.6936,0,0,0,0.333333,4,0,1600,389.8171,510.9351,0,12,NA,69.92347,0.8715282,0.7629483
"3045","C13133",117.2058,0.818182,215,215,0,0,0.083333,0.083333,0,0,0,1,1750,86.40322,182.9944,0,12,215.0009,NA,0.06697475,0.4721631
"3046","C13134",4373.439,0.888889,1959.04,1570.04,389,5124.127,0.666667,0.444444,0.555556,0.555556,6,12,7000,820.8517,1409.801,0,9,326.5065,1024.825,0.624777,0.5822467
"3047","C13135",2931.238,1,150,150,0,1434.135,0.083333,0.083333,0,0.083333,3,3,3000,577.7258,1683.482,0,12,150.0006,1434.141,0.9770792,0.3431731
"3048","C13136",310.667,1,881.87,509.87,372,0,0.545455,0.363636,0.272727,0,0,12,7500,274.9361,212.3618,0,11,146.9782,NA,0.04142226,1.294659
"3049","C13137",970.1209,1,120,120,0,394.6269,0.083333,0.083333,0,0.25,8,1,1500,1646.068,299.3868,0,12,120.0005,131.5423,0.6467473,5.498132
"3050","C13138",931.1446,0.666667,1864.5,1864.5,0,148.5424,0.333333,0.333333,0,0.333333,4,6,2000,194.3036,215.5423,0,6,932.2509,74.27128,0.4655723,0.9014637
"3051","C13139",1484.997,1,170,170,0,0,0.416667,0.416667,0,0,0,5,1500,406.1897,479.2391,0,12,33.99997,NA,0.9899977,0.8475721
"3052","C13140",1967.932,1,1344.85,1344.85,0,2509.02,0.416667,0.416667,0,0.25,5,6,3500,3772.741,600.5055,0.166667,12,268.9698,836.3399,0.5622662,6.282608
"3053","C13141",74.65398,0.818182,603.6,253.6,350,0,0.666667,0.25,0.416667,0,0,11,2500,431.7101,134.2959,0.090909,12,75.44996,NA,0.02986159,3.21462
"3054","C13142",84.78368,1,203.6,0,203.6,0,0.666667,0,0.666667,0,0,8,1500,206.4722,166.325,0,12,25.44999,NA,0.05652246,1.241378
"3055","C13143",668.7427,1,951.97,664.83,287.14,0,0.666667,0.083333,0.583333,0,0,12,1000,1362.945,310.6743,0.083333,12,118.9962,NA,0.6687427,4.387056
"3056","C13144",3790.51,1,2626.06,2236.68,389.38,0,1,1,1,0,0,62,7500,2057.426,2605.969,0,12,218.8383,NA,0.5054013,0.7895051
"3057","C13145",58.2416,1,792.35,0,792.35,0,1,0,0.916667,0,0,17,10000,762.1075,160.567,0.636364,12,66.02917,NA,0.00582416,4.746351
"3058","C13146",226.8043,1,669.19,669.19,0,0,1,1,0,0,0,25,8000,1093.526,173.6723,0.083333,12,55.76583,NA,0.02835054,6.296493
"3059","C13147",216.5951,1,270.21,270.21,0,232.8816,1,1,0,0.083333,2,12,6000,453.3912,199.6333,0,12,22.5175,232.8825,0.03609918,2.27112
"3060","C13148",1552.535,1,2072.43,1518.4,554.03,0,0.833333,0.5,0.5,0,0,30,7000,2522.068,389.6754,0,12,207.2431,NA,0.2217908,6.472229
"3061","C13149",1131.446,1,0,0,0,1498.391,0,0,0,0.333333,5,0,1950,662.6531,213.3516,0,12,NA,374.5981,0.5802287,3.105921
"3062","C13150",1048.404,1,652.24,652.24,0,0,0.583333,0.583333,0,0,0,7,4000,2274.856,669.5851,0,12,93.1772,NA,0.2621009,3.397411
"3063","C13151",460.957,1,145.28,35.25,110.03,1404.503,0.833333,0.25,0.75,0.416667,28,14,8000,1235.202,199.8113,0.166667,12,14.52801,280.9004,0.05761962,6.181839
"3064","C13152",5873.202,1,146.68,42.66,104.02,2206.51,0.25,0.083333,0.166667,0.333333,7,5,8000,1951.218,1669.059,0,12,48.89333,551.6281,0.7341502,1.169053
"3065","C13153",281.3494,1,473.34,0,473.34,0,0.833333,0,0.833333,0,0,10,1500,153.2099,182.3886,0.083333,12,47.33402,NA,0.1875662,0.8400188
"3066","C13154",1207.887,1,143,0,143,1358.395,0.166667,0,0.083333,0.166667,2,2,3000,398.2571,235.9573,0,12,71.49986,679.1962,0.4026289,1.687835
"3067","C13155",9.12851,0.181818,80.06,80.06,0,0,0.083333,0.083333,0,0,0,1,1600,0,NA,0,12,80.06032,NA,0.005705319,NA
"3068","C13156",929.4734,1,0,0,0,1335.247,0,0,0,0.166667,3,0,6000,430.2369,236.775,0,12,NA,667.6222,0.1549122,1.817071
"3069","C13157",907.1205,0.363636,98,0,98,2683.567,0.333333,0,0.25,0.083333,3,4,3000,514.3383,796.4762,0,12,24.50002,2683.578,0.3023735,0.6457673
"3070","C13158",744.1128,1,1628.08,626.23,1001.85,0,1,0.666667,0.75,0,0,27,6000,892.7329,263.487,0,12,135.6733,NA,0.1240188,3.388148
"3071","C13159",0,0,63.3,0,63.3,0,0.25,0,0.25,0,0,3,2700,0,NA,0,12,21.1,NA,0,NA
"3072","C13160",1499.325,1,0,0,0,18.12341,0,0,0,0.083333,1,0,1500,309.5659,526.7497,0,12,NA,18.12349,0.99955,0.5876907
"3073","C13161",89.22994,0.909091,830,0,830,0,0.583333,0,0.416667,0,0,8,4000,923.2994,138.908,1,12,118.5715,NA,0.02230748,6.64684
"3074","C13162",1057.143,1,789.96,739.96,50,0,1,1,0.166667,0,0,21,8000,1328.926,216.5925,0,12,65.83,NA,0.1321429,6.135604
"3075","C13163",2160.128,1,353.22,127.28,225.94,185.0216,0.916667,0.166667,0.916667,0.25,3,13,2500,3745.595,4342.945,0,12,32.1109,61.67388,0.8640511,0.862455
"3076","C13164",740.2318,1,150,150,0,0,0.083333,0.083333,0,0,0,2,1800,1810.019,371.2327,0,12,150.0006,NA,0.4112399,4.8757
"3077","C13165",666.3148,0.545455,0,0,0,1435.898,0,0,0,0.083333,1,0,1500,444.852,486.6472,0,12,NA,1435.904,0.4442098,0.914116
"3078","C13166",1293.044,1,0,0,0,1425.748,0,0,0,0.333333,5,0,1500,294.3075,286.6738,0,12,NA,356.4374,0.8620294,1.026628
"3079","C13167",1360.796,1,0,0,0,462.8614,0,0,0,0.272727,6,0,1500,303.032,443.7813,0,11,NA,154.2873,0.9071971,0.6828408
"3080","C13168",13.36202,0.363636,119.46,60.27,59.19,0,0.25,0.166667,0.083333,0,0,4,7500,534.7404,132.4416,0,12,39.82,NA,0.001781602,4.037557
"3081","C13169",2878.716,1,909.16,513.78,395.38,2600.804,0.75,0.25,0.666667,0.25,13,28,3000,4103.583,1872.752,0.083333,12,101.0178,866.9346,0.959572,2.191204
"3082","C13170",1792.256,1,582.85,482.21,100.64,0,0.833333,0.416667,0.833333,0,0,25,11500,4247.405,451.5564,0,12,58.28502,NA,0.1558483,9.406144
"3083","C13171",1939.823,0.909091,1130.25,1130.25,0,1811.549,0.583333,0.583333,0,0.5,20,29,3000,566.1382,970.4179,0,12,161.4644,301.9248,0.6466076,0.5833963
"3084","C13172",2939.048,1,749,299,450,7130.16,0.583333,0.166667,0.416667,0.833333,50,8,5000,4161.643,972.6528,0,12,107.0001,713.0163,0.5878096,4.278652
"3085","C13173",888.0234,0.909091,0,0,0,252.3181,0,0,0,0.090909,3,0,1500,1734.982,317.922,0.181818,11,NA,252.3184,0.5920156,5.457256
"3086","C13174",13.95964,0.636364,149.88,29.9,119.98,0,0.583333,0.083333,0.5,0,0,8,4000,235.745,156.7676,0.75,12,21.41144,NA,0.00348991,1.503786
"3087","C13175",4413.461,1,55.12,55.12,0,0,0.083333,0.083333,0,0,0,1,5000,1433.808,2036.483,0,12,55.12022,NA,0.8826922,0.7040606
"3088","C13176",2900.591,1,588.48,588.48,0,0,0.166667,0.166667,0,0,0,2,3000,1189.418,2648.005,0,12,294.2394,NA,0.9668636,0.4491754
"3089","C13178",2600.5,1,1301.9,1169.9,132,0,0.833333,0.666667,0.416667,0,0,21,4500,530.5521,1230.248,0,12,130.1901,NA,0.5778889,0.4312561
"3090","C13179",4075.54,1,0,0,0,3502.346,0,0,0,0.25,4,0,14000,8012.85,1088.218,0,12,NA,1167.449,0.29111,7.363277
"3091","C13180",791.1177,1,854.2,854.2,0,0,0.25,0.25,0,0,0,3,7350,5346.68,5583.63,0.416667,12,284.7333,NA,0.1076351,0.9575633
"3092","C13181",950.3131,1,1022.84,1022.84,0,0,0.166667,0.166667,0,0,0,5,1500,818.1138,2083.026,0,12,511.419,NA,0.6335421,0.3927526
"3093","C13182",3.64248,0.272727,71.65,0,71.65,0,0.166667,0,0.166667,0,0,3,2000,270.7345,140.6987,1,12,35.82493,NA,0.00182124,1.924215
"3094","C13183",6773.942,1,14215,14215,0,464.7955,0.583333,0.583333,0,0.083333,1,30,9000,5773.661,6338.528,0,12,2030.715,464.7974,0.7526602,0.9108836
"3095","C13184",906.8304,1,129,129,0,2168.296,0.083333,0.083333,0,0.166667,2,1,1700,2152.936,539.7008,0.083333,12,129.0005,1084.146,0.5334297,3.989128
"3096","C13185",1705.436,0.666667,0,0,0,3719.36,0,0,0,0.5,4,0,4000,282.621,418.3727,0,6,NA,1239.787,0.426359,0.6755243
"3097","C13186",2311.165,1,318.85,0,318.85,3541.753,0.75,0,0.75,0.333333,4,9,5000,526.7131,735.304,0,12,35.42778,885.439,0.4622329,0.7163202
"3098","C13187",2262.825,0.727273,221.2,221.2,0,0,0.166667,0.166667,0,0,0,4,9000,6791.183,826.9074,0.125,12,110.5998,NA,0.251425,8.212749
"3099","C13188",380.3519,0.909091,1216.21,1216.21,0,145.0582,0.166667,0.166667,0,0.083333,1,9,3000,1605.94,135.4746,0.111111,12,608.1038,145.0588,0.126784,11.85417
"3100","C13189",3218.52,1,0,0,0,1335.304,0,0,0,0.583333,13,0,14500,804.6169,771.1334,0,12,NA,190.7578,0.2219669,1.043421
"3101","C13190",2089.452,1,1256.49,879.61,376.88,1381.853,0.666667,0.583333,0.5,0.166667,2,32,2500,637.0447,1072.395,0.090909,12,157.0612,690.9252,0.8357807,0.5940393
"3102","C13191",103.6118,1,960.24,0,960.24,0,1,0,0.818182,0,0,13,2700,938.7889,150.3268,0.2,11,87.29455,NA,0.03837474,6.244988
"3103","C13192",1589.142,1,0,0,0,1387.078,0,0,0,0.25,10,0,3000,454.8567,557.0165,0,12,NA,462.3595,0.529714,0.8165945
"3104","C13193",6369.896,1,335.68,0,335.68,2607.531,0.666667,0,0.583333,0.5,7,8,9000,1592.064,1497.715,0,12,41.95998,434.5885,0.7077662,1.062995
"3105","C13194",4028.315,1,0,0,0,275.6918,0,0,0,0.083333,1,0,4500,892.2242,1572.219,0,12,NA,275.6929,0.8951812,0.5674936
"3106","C13195",725.5291,1,8754.59,8636.73,117.86,0,1,1,0.25,0,0,116,4000,8648.305,195.873,0.916667,12,729.5492,NA,0.1813823,44.15261
